male,Carl,J,Moore,Pioneer,CA
female,Christy,B,Hill,Lapeer,MI
female,Anna,A,Gray,Georgetown,KY
male,Kenneth,M,Fugate,Wilmington,NC
male,Johnny,M,Romig,Rockville,MD
male,Jason,E,Martin,Mullins,SC
female,Alicia,G,Shuster,Washington,MD
male,Danny,B,Kerstetter,Irving,TX
male,Samuel,S,White,Washington,DC
male,Shawn,H,Hoffman,Austin,TX
male,Juan,M,Rancourt,San Bruno,CA
male,Michael,A,Ramirez,Bartlesville,OK
male,Terry,E,Bridgeman,San Jose,CA
male,Noah,C,Fogg,Miami,FL
male,Alexander,B,Wood,Hoxeyville,MI
male,Victor,E,Weston,Wilbraham,MA
male,Howard,A,Brown,Chicago,IL
male,Jake,A,Shirley,Torrance,CA
male,Ervin,K,Ackerman,Millersburg,OH
male,William,V,Reynolds,Landover,MD
male,James,J,Griffith,Westminster,CO
male,Zachary,C,Braden,Wilmington,NC
female,Peggy,D,Rogers,Tampa,FL
male,Daniel,J,Hall,Orlando,FL
female,Lucinda,J,Braddock,Trufant,MI
female,Vivian,C,Hauser,Bothell,WA
female,Teresa,J,Garcia,Hicksville,NY
male,Ronnie,J,Guajardo,Fairbanks,AK
male,Christopher,A,Moncrief,Binghamton,NY
male,John,Y,Stephens,Deerfield,IL
male,Anthony,A,Dan,Plano,TX
female,Vicki,E,Turner,Houston,TX
male,David,F,Hastings,Asheville,NC
female,Donna,J,Riggleman,Houston,TX
female,Winifred,D,Bernhardt,Lewisville,TX
female,Olive,D,Moores,Cleveland,OH
male,Brian,T,Tafolla,New York,NY
male,Christopher,J,Mohn,Santa Clara,CA
male,Timothy,B,Grant,Oak Creek,WI
male,Robert,L,Smith,Higley,AZ
male,Mathew,N,Miller,Philadelphia,PA
female,Joyce,D,Pincus,Roanoke,VA
male,Eric,B,Hunter,Cedar Rapids,IA
male,Felix,A,Davis,Akron,OH
male,Anthony,K,McCranie,Newark,NJ
male,Kevin,M,Feinberg,Columbus,OH
female,Angela,D,Mathis,Moorestown,NJ
male,Allen,P,Dumas,Arlington,VA
female,Tracey,C,Gordon,Elk Grove Village,IL
male,Peter,S,Case,West Warwick,RI
male,Larry,D,Martinez,Philadelphia,PA
female,Ann,H,Harrison,Foxboro,MA
female,Laura,J,Sand,Los Angeles,CA
male,Johnny,C,Adams,El Segundo,CA
male,Phillip,F,Denham,Morning Sun,OH
male,George,A,Coffin,Harrells,NC
male,Nicholas,E,Marshburn,New Middletown,OH
male,Luis,P,Holmes,Plant City,FL
male,Daniel,T,Riddick,Waco,TX
female,Kristen,B,Graham,Tucson,AZ
male,Timothy,D,Little,San Francisco,CA
male,Shawn,M,Welch,Los Angeles,CA
male,Charles,D,Ansley,Wenatchee,WA
male,Chad,J,Johnson,San Antonio,TX
male,Joshua,R,Powell,Coachella,CA
male,Ryan,K,Sommerfield,Chantilly,VA
male,Carey,K,Conboy,Hartford,CT
male,Antonio,A,Martinez,Atlanta,GA
female,Kathleen,L,Morris,Harrisburg,PA
male,Carlos,R,Young,Saginaw,MI
male,Derick,A,Thomas,Dallas,TX
male,Levi,J,Clark,Casa Grande,AZ
male,Chris,M,Broadway,Beverly Hills,CA
female,Michelle,T,Meek,Albuquerque,NM
male,Timothy,N,Carmichael,Liberal,KS
female,Julia,D,Kammerer,Reno,NV
female,Sarah,L,Griffin,West Valley City,UT
male,Stanley,D,Wells,Owatonna,MN
male,James,A,Hathaway,Savannah,GA
female,Marisa,S,Hinkle,Poughkeepsie,NY
male,Randy,K,Holt,Gadsden,AL
male,Lyman,S,Spencer,Norcross,GA
male,Teodoro,M,Tomczak,Amarillo,TX
male,Lawrence,B,Knox,Newark,NJ
female,Georgina,A,Ritchie,Santa Barbara,CA
male,Robert,D,Ridinger,Asheville,NC
male,Roland,G,Hensley,Brookfield,WI
female,Kimberly,G,Manning,Detroit,MI
female,Ricki,M,Roberts,Pontiac,MI
female,Monica,D,Miller,Marquette,MI
male,Fred,R,Lowe,Anaheim,CA
female,Carolyn,J,Smith,Tuscaloosa,AL
male,William,I,Reese,Altoona,PA
male,Robert,L,Young,Goltry,OK
male,Louis,M,Conway,Oakhurst,CA
male,Benjamin,B,McKay,San Diego,CA
female,Phyllis,C,Wall,Dallas,AR
male,Bryan,M,Strickland,Rockville,MD
male,David,A,Frick,Swan Creek,IL
male,Jack,M,White,San Diego,CA
female,Marilyn,J,Sandoval,New York,NY
female,Helen,R,Castillo,Indianapolis,IN
male,Richard,S,Sherry,Philadelphia,PA
male,Jack,C,Rosario,Lake Charles,LA
female,Morgan,D,Ruiz,Mounds,IL
male,Robert,P,Holton,Miami,FL
female,Lisa,Z,Carranza,Jackson,MS
male,Sheldon,K,Crockett,Laurel Springs,NJ
female,Sharyn,G,Johnson,North Manning,SC
male,Daniel,N,Lopez,Penns Neck,NJ
male,Jose,S,Rooney,Rochelle Park,NJ
male,Tim,F,Marquez,Pomona,CA
male,Ramon,G,Garcia,Pascagoula,MS
male,Bryan,C,Gault,Oak Brook,IL
male,Curtis,F,Kendall,Willmar,MN
male,Jose,E,Scroggins,Tryon,NE
female,Martha,C,Torrence,Kansas City,MO
male,Mitchell,S,Ashley,Boston,MA
male,Scott,A,Rucker,Waukesha,WI
male,Nathan,M,Hobson,San Diego,CA
male,William,E,Jones,Oakland,CA
male,Ron,E,Taylor,Chanute,KS
male,Carl,S,McLean,Harriman,TN
male,Rob,A,Gordon,Tampa,FL
male,Brian,B,Solis,El Paso,TX
male,Douglas,V,Bou,Knoxville,TN
male,Nicholas,L,Fox,Cleveland,OH
male,William,M,Gallegos,Vashon,WA
male,James,M,Johnson,Fremont,NE
male,Brian,J,Dingess,Bothell,WA
male,John,S,Gathers,Indianapolis,IN
female,Doris,S,Gerling,Salt Lake City,UT
female,Judy,H,Adams,Sioux Falls,SD
male,Francisco,L,Baldwin,Richardson,TX
female,Nona,E,Clay,Boston,MA
male,Christopher,C,Lund,Trementina,NM
male,Norman,G,Byers,Baltimore,MD
female,Catrina,H,Bohn,Pennsauken,NJ
female,Erica,M,Shafer,Northampton,PA
male,Jason,C,Dews,Los Angeles,CA
male,James,J,Mercado,Syracuse,KS
male,Marvin,M,Diaz,Wayne,NJ
female,Iva,B,Garza,New York,NY
female,Justine,W,Riley,Longview,TX
male,Fernando,D,Ben,Sacramento,CA
female,Julio,H,Cleaves,Seattle,WA
female,Jeanette,G,Brandes,Newark,NJ
male,Steven,R,Broome,Gloucester,VA
male,Kelvin,T,Adams,Coraopolis,PA
male,Eric,L,Pierce,Burlington,MA
female,Cara,A,Tatum,Lafayette,LA
female,Beverly,R,Lewis,Tukwila,WA
male,Ted,J,Archuleta,Gainesville,MO
male,Warren,M,Handy,Midland,TX
male,Scott,J,Henry,Notasulga,AL
male,Joseph,K,Keaton,Nashville,TN
male,Tom,R,Williams,Greensboro,NC
female,Patricia,H,Templeman,Portland,ME
male,Daniel,R,Ruiz,Charlotte,NC
female,Meghan,M,Taylor,Cheraw,SC
female,Jodi,W,Davis,Tallahassee,FL
male,Steven,K,Hernandez,Pittsburgh,PA
male,David,E,Birch,Baltimore,MD
female,Ernestine,M,Robinson,Chino,CA
male,Leslie,D,Kelley,Chicago,IL
male,Jackson,M,Davila,South Burlington,VT
female,Ellen,L,Lee,Otsego,MI
male,Micheal,A,John,Austin,TX
female,Lillie,S,Benson,Kokomo,IN
male,Alva,B,Smith,Brooklyn,NY
male,John,P,Carolina,Syracuse,NY
male,Orlando,R,Martinez,Santa Fe Springs,CA
female,Lavette,J,Norris,Cincinnati,OH
female,Kerry,P,Mann,Mount Pleasant,MI
male,Jimmy,G,Liles,Longview,TX
male,Emilio,V,Drake,Elmsford,NY
male,Douglas,D,Bailey,Bolton,MA
male,Matthew,V,Martin,Houston,TX
female,Karen,C,Johnson,New Orleans,LA
female,Lucile,N,Bolinger,Deerfield Beach,FL
male,Abraham,P,Davis,Burr Ridge,IL
female,Aurora,T,Barnett,Ellicott City,MD
female,Frances,M,Hayes,Los Angeles,CA
male,Jonathan,R,Colvard,Fort Myers,FL
female,Janet,T,Lute,Albany,NY
male,Edward,E,Bryant,Tununak,AK
male,John,E,Warren,Fresno,CA
male,Joseph,L,Evans,Buffalo,NY
female,Crystal,R,Koontz,Norristown,PA
male,Claude,A,Harris,Dardanelle,AR
male,Don,L,Beach,Huntington,IN
male,Shawn,K,Flores,Tucson,AZ
female,Yolanda,D,Prescott,Rock Island,IL
male,James,E,Conner,New Pine Creek Calif,CA
male,Kermit,L,Lawrence,Fargo,ND
male,Thomas,C,Turner,Madisonville,KY
male,Carlos,S,Robinson,Perry,IA
female,Santa,D,Whatley,Pueblo,CO
male,Juan,A,Corcoran,Richmond,VA
male,Walter,S,Hampton,Newark,NJ
male,Travis,J,Lanz,Eureka,NV
male,Joseph,K,Olson,Lexington,KY
male,Ronald,O,Munguia,Little Falls,NJ
female,Jean,C,Fava,Laredo,TX
female,Christina,T,Fortier,Wayne,MI
male,William,M,Wilson,Norcross,GA
female,Tina,B,Hong,New Orleans,LA
female,Martha,B,Gilkey,Memphis,TN
female,Marie,M,Chavez,San Marcos,TX
female,Rebecca,K,Layfield,Irvine,CA
male,Michael,R,Daniel,Marion,IN
male,Jean,S,Henderson,Hanover,MD
male,Kyle,A,Brumfield,Worthington,OH
male,William,A,Wilbourn,Santa Clara,CA
male,Jessie,D,Shouse,Paducah,KY
male,Guy,A,Perry,Metropolis,IL
female,Anna,J,Crocker,Clearwater,FL
male,Jack,T,Elliott,Chicago,IL
male,Randall,T,Neeley,Jacksonville,FL
male,James,S,Kirkman,Tucson,AZ
male,William,M,Brown,Lyndhurst,NJ
male,Lonnie,J,Rodriguez,Los Angeles,CA
male,Bryant,E,Fish,Atkins,AR
female,Frances,A,Mabry,Bethpage,NY
male,Paul,E,Smith,Washington,MD
male,John,C,Smith,Lake Charles,LA
male,Aaron,K,Kerr,Cheshire,CT
male,Gary,J,Conley,Klamath Falls,OR
female,Nicole,C,Gray,Marksville,LA
male,Billy,C,Lepore,Fort Worth,TX
male,Billy,E,Soares,Louisville,KY
male,John,E,Andersen,Wallingford,CT
male,Filiberto,E,Richardson,Cypress,CA
female,Jacquelyn,R,Gates,New Philadelphia,OH
male,Juan,A,Thomas,Mesquite,TX
male,Ralph,F,Ouellette,Long Island City,NY
male,Percy,D,Gillison,New York,NY
male,Bradley,E,Schenck,Houston,TX
male,Jimmy,A,Richards,Haigler,NE
male,Jim,J,Reese,Everett,WA
male,James,V,Turner,Erie,PA
male,Juan,T,Marbury,San Luis Obispo,CA
male,Randall,M,Levitt,Woodlawn,MD
male,Henry,M,Sneed,Halfway,OR
male,Justin,F,McNeese,Washington,MD
male,Joshua,B,McClary,Chicago,IL
female,Renee,J,Thomas,Hammond,IN
female,Debbie,J,Ibarra,Berryville,AR
male,Raymond,D,Stansbury,Wichita,KS
male,Paul,M,Wilson,Stevens Point,WI
male,Brian,A,Jordan,Houston,TX
male,Brian,J,Miller,Dallas,TX
male,Michael,B,Braithwaite,Arlington,VA
male,Curtis,K,Toussaint,Upper Marlboro,MD
female,Roxanne,J,Taylor,Visalia,CA
female,Debra,W,Combs,Cincinnati,OH
male,Robert,E,Curry,De Smet,SD
male,Juan,V,Rudolph,Atlanta,GA
female,Tonia,R,Williams,Denver,CO
male,Mitchell,S,Thomas,New York,NY
female,Patricia,L,Felix,New Albany,MS
male,David,V,Blank,Buffalo,NY
male,Nelson,M,Cherry,Boynton Beach,FL
male,Juan,L,Branham,Rochelle Park,NJ
male,Alex,E,Wallace,Indianapolis,IN
male,Nathaniel,J,Cunningham,Chicago,IL
female,Mary,J,Logan,South Portland,ME
male,Christopher,C,Tufts,West Valley City,UT
male,Ronald,G,Whiteside,Simpsonville,SC
male,Richard,D,Sandoval,York,PA
female,Ivy,E,Tijerina,Austin,TX
female,Janelle,R,Hewett,Fresno,CA
female,Kay,S,Peachey,Wolcottville,IN
male,Alonzo,M,Hoffman,Greer,SC
male,Carl,R,Markert,Arthur,ND
male,Eric,S,Barringer,Agawam,MA
female,Shawna,V,Aguirre,Anaheim,CA
female,Carla,J,Smith,Bound Brook,NJ
male,Travis,S,Lovins,Houston,TX
male,Paul,T,McDavid,Pleasantville (Atlantic),NJ
male,Felipe,H,Harris,Camillus,NY
male,Steven,I,Wessel,Eden Prairie,MN
male,Rene,G,Rodgers,Alpharetta,GA
male,Randy,D,Gonzalez,San Diego,CA
male,Robert,S,Mares,Mira Loma,CA
male,Paul,A,Woods,San Jose,CA
male,Richard,H,Ortiz,Belleville,NJ
male,Joseph,L,Parker,Knoxville,TN
male,Earl,C,Crown,Freeburg,MO
male,Leonard,S,Pereira,Sulphur,KY
male,Brent,D,Jones,Miami,FL
male,Manuel,M,Rodriguez,Macomb,IL
male,Ivan,G,White,Dayton,OH
male,Gordon,C,Davis,Longview,TX
male,Luis,J,Ames,Lebanon,OH
male,Marc,K,Corwin,Hermosa Beach,CA
male,James,D,Middleton,Centerville,VA
female,Tracy,B,Stuckey,Portland,PA
male,Cameron,S,Canon,Palm Springs,CA
male,Randy,T,Wise,Smithsburg,MD
male,Robert,K,Wright,Winter Haven,FL
female,Gloria,J,McInnis,Seattle,WA
male,William,M,McNally,Albany,NY
male,Karl,K,Vega,Hannibal,MO
male,Mike,K,Powers,New York,NY
female,Wilma,S,Moore,Monrovia,MD
female,Virginia,Z,Smith,Lubbock,TX
male,Terrance,M,Degraff,Lubbock,TX
male,Adam,J,Johnson,Andover,KS
female,Grace,W,Coates,Battle Creek,MI
male,Charles,W,Lemmon,Oilton,OK
female,Vickie,R,Burns,Plano,TX
male,Kevin,L,Brown,Woodland Hills,CA
male,Robert,C,Williams,Sherman Oaks,CA
female,Deborah,M,McClure,Naperville,IL
male,Mark,P,Hopson,Providence,RI
male,David,J,McLaurin,Bloomington,IN
male,Buddy,C,Nelson,North Sumter,SC
female,Florence,G,Knouse,Green Bay,WI
male,Geoffrey,S,Morales,Dunseith,ND
male,Ambrose,W,Cowan,Bloomfield,CT
female,Ethel,M,Orozco,Tucson,AZ
male,Salvatore,W,Koenig,Mandan,ND
female,Keely,S,Wilson,Salem,OR
male,Joshua,T,Quiroga,Little Rock,AR
male,John,M,Hembree,Augusta,GA
female,Josephine,R,Fox,Dallas,TX
male,Jose,B,Chartrand,Boston,MA
male,Bruce,S,Martin,Desoto,TX
female,Melody,J,Gray,Mayville,NY
female,Lisa,A,Davis,Daytona Beach,FL
male,David,H,King,West Palm Beach,FL
male,John,E,Lawson,Albany,NY
male,Wade,A,Walker,Jersey City,NJ
male,William,C,Kong,Orange,CA
female,Cathy,O,Wilcoxon,San Diego,CA
male,Richard,D,Hakes,Cambridge,MA
male,Everette,G,Eddy,Flint,MI
male,Joshua,M,Wolfe,Norwich,CT
female,Stella,M,Trout,Rest,AK
male,Edward,T,Asmus,Springfield,IL
male,Coy,R,Gould,Kasigluk,AK
male,Normand,S,Loman,Brooklyn,NY
female,Betty,M,Sinn,Woodhull,IL
male,David,S,Fryman,Jacksonville,FL
male,Stanford,T,Faulk,Houston,TX
male,Randolph,B,Vanbuskirk,Albemarle,NC
male,Gregory,S,Graham,West Chicago,IL
female,Rosenda,D,Austin,The Dalles,WA
female,Kristen,S,Puffer,Philadelphia,PA
male,Charles,R,Springer,Wichita Falls,TX
female,Maureen,A,Patterson,Dallas,TX
female,Margarita,B,Anderson,Anaheim,CA
male,Jeremy,A,Creasey,Jersey City,NJ
male,Ronnie,K,Cummins,Springfield,MO
male,Irving,K,Crozier,Arlington,TX
male,Alfred,J,Davis,Walnut Creek,CA
male,Thomas,C,McGinty,Albuquerque,NM
male,Randall,S,Lepage,Marlboro,MA
male,Ignacio,M,Gaudette,Quincy,WA
male,Trent,S,Berry,Roseville,MN
male,William,C,Lopez,Forest Hills,NY
female,Mary,C,Haynie,Flanagan,IL
male,Stephen,L,Carroll,Houston,TX
male,Antonio,G,Lindstrom,Fremont,CA
female,Gwendolyn,L,Renteria,Mc Lean,MD
male,Michael,D,Powell,Bloomington,IN
male,Robert,L,Gartner,Lincoln,NE
male,Joseph,H,Lumpkin,Biloxi,MS
male,Gilbert,S,Simmons,Norfolk,VA
male,Carter,M,Kahn,Santa Clara,CA
male,Nick,M,Pollard,Muncie,IN
male,Anthony,L,Deleon,Florence,SC
male,Carl,L,Ellis,Saint Louis,MO
male,Michael,Z,Perkins,Lafayette,LA
male,Willie,K,Rodriguez,Columbia,WA
female,Dorris,J,Embree,Corpus Christi,TX
male,Ryan,M,Baker,Billings,MT
female,Tiffiny,J,Clark,Louisville,KY
male,Christopher,S,Durham,Palo Alto,CA
male,James,D,Medina,Poulsbo,WA
female,Maureen,D,Dunlap,Nelvik,ND
female,Carole,J,Warfel,Oberon,ND
male,Thomas,K,Crawford,China Lake,CA
female,Esther,M,Rankin,Clinton,NC
female,Evelyn,D,Durbin,Burien,WA
male,Hipolito,M,Leblanc,Philadelphia,PA
male,Billy,L,Garofalo,Garland,TX
female,Willie,K,Bender,San Diego,CA
male,Dewitt,D,Gregory,Seattle,WA
female,Elaine,E,Petrick,Kirkwood Meadows,CA
male,James,K,Flanigan,Red Bank,NJ
male,Andre,N,Johnson,Sterling,IL
male,Jose,N,Howard,Maryland Heights,MO
male,Oscar,L,Quattlebaum,Springfield,IL
male,Brian,E,Cuff,Plano,TX
female,Kathleen,A,Flavin,Minneapolis,MN
male,Christopher,G,Balog,Anaheim,CA
male,Joshua,J,Preas,Syracuse,NY
male,John,R,Shell,Northridge,CA
male,Robert,T,Taylor,Driggs,ID
male,Gary,M,Reyes,Gainesville,FL
male,Joseph,J,Hill,Concord,CA
female,Silvia,T,Choi,Jacksonville,IL
male,Preston,M,Schultz,Owatonna,MN
male,Arturo,J,Russell,Fayetteville,NC
female,Mary,S,Mortenson,Seattle,WA
male,Stephen,J,Hooker,Gulfport,MS
female,Carole,A,McNeely,Colton,SD
male,Paul,C,Fields,Las Vegas,NV
male,Matthew,D,Hodgins,Owatonna,MN
male,Clyde,B,Gordon,Kansas City,KS
male,Darwin,M,Solley,Oklahoma City,OK
female,Stephanie,T,Bowles,Knoxville,TN
male,Richard,C,Day,Elsie,NE
male,Terry,R,Pike,West Valley City,UT
male,Clarence,M,Pettigrew,Lexington,KY
female,Grace,W,Kellum,El Cajon,CA
male,Benjamin,L,Munro,Saint Cloud,MN
male,Nicky,C,Medders,Phoenix,AZ
male,Neal,J,Doyle,Marietta,GA
male,Kenneth,K,Gomez,Corona,CA
male,Edward,H,Fierros,Winston Salem,NC
female,Rebecca,J,Chapin,Palm Springs,CA
male,Robert,H,Packard,Steele,ND
male,Emery,S,Burns,Coral Gables,FL
male,Billy,C,Traub,Dardenne,MO
male,Jordan,K,Norwood,South China,ME
female,Tara,J,Waldron,Albany,GA
male,Patrick,L,Kaufman,Oakland,CA
female,Donna,J,Johnson,San Francisco,CA
female,Kathleen,S,Pereira,Garland,TX
female,Linda,A,Allen,San Francisco,CA
male,Brad,M,Everett,Dallas,TX
male,Keith,H,Rodriguez,Baton Rouge,LA
male,Andrew,D,Burg,Woburn,MA
male,James,E,Stanley,Chicago,IL
male,Prince,M,Brown,Boston,MA
female,Jane,B,Butcher,Westerville,OH
male,Mac,C,Teal,Los Angeles,CA
male,Paul,S,Patterson,Fitzgerald,GA
male,Mervin,E,Chafin,Southfield,MI
male,Lawrence,L,Miller,Los Angeles,CA
female,Angela,R,Smith,Burbank,CA
male,Darren,M,Michael,Tampa,FL
male,James,F,Seiler,Margaretta (Township),OH
female,Nancy,J,Murphy,Clarksburg,WV
female,Tammy,O,Washington,Santa Monica,CA
male,Robert,C,Stone,Enfield,CT
male,Charles,E,Patrick,Marquette,MI
female,Cyndi,A,Wilkes,Woodman,WI
male,William,D,Williams,Lincoln County,WA
male,Ralph,G,Lam,Lufkin,TX
male,Raymond,L,Shippee,Grand Rapids,MI
male,Michael,D,Castillo,Bellflower,CA
male,Larry,M,Middleton,Corpus Christi,TX
female,Alyce,J,Owens,Richmond,IN
male,Kurtis,R,Fuller,Rio Grande City,TX
male,Matthew,R,Laurent,Grand Rapids,MI
male,Chris,E,Ham,Stone Mountain,GA
female,Dana,S,Hutchings,Scarsdale,NY
male,Arnold,D,Christiansen,Conway,AR
male,Michael,S,Gross,Montpelier,VT
male,Harold,J,Bowles,Virginia,MN
male,John,M,Larson,Davisboro,GA
male,Joseph,I,Wheat,Los Angeles,CA
female,Maria,J,Alexander,Grand Rapids,MI
male,Lee,A,Hampton,Wright,MN
female,Opal,F,Voll,Lafayette,LA
male,Tony,G,Sealy,New York,NY
female,Marisol,J,Greer,Framingham,MA
male,William,N,Lewis,Palo Verde,CA
male,Mark,S,Billingsley,Clinton,IA
female,Lisa,J,Neal,Indianapolis,IN
male,Michael,M,Wilder,Logan,UT
female,Pamela,R,Freeman,Fordyce,AR
male,Larry,E,Bates,Dunnellon,FL
male,Dale,A,Landau,Los Angeles,CA
female,Gloria,C,Graham,Lenexa,MO
male,Kenneth,A,Reed,Trotwood,OH
male,Manuel,Z,Green,Oakland,CA
male,Dennis,M,Cook,Tenino,WA
male,Harold,S,Rodriguez,Winter Park,FL
male,Graig,A,Rodriguez,Victoria,TX
male,Neil,S,Schall,Raleigh,NC
male,Gerardo,E,Benton,Pascagoula,MS
male,Charles,E,Marable,San Francisco,CA
male,Richard,M,Vaillancourt,Frenchville,PA
male,Jose,P,Varner,Lankin,ND
male,Donnie,D,Boudreaux,Sacramento,CA
male,Charles,C,Mathis,Sacramento,CA
female,Tiffany,B,Heath,Macon,GA
female,Margaret,J,Harris,Bristol,TN
male,Barry,E,Purvis,Chicago,IL
male,James,J,Lee,Hickory Hills,IL
male,Kenneth,P,Buckner,Huntington,WV
male,Timothy,B,Phillips,Battle Creek,MI
male,Tracy,J,Stewart,Gaithersburg,MD
male,Justin,P,Mielke,Madison,WI
female,Sarah,K,Cureton,Fort Walton Beach,FL
male,Carlos,T,Brown,Southfield,MI
female,Bonnie,R,Sanders,Williamsburg,VA
female,Carrie,W,Schmid,Herndon,MD
male,Scott,S,Evans,Alexandria,LA
female,Wanda,W,Corrales,Meno,OK
male,Dick,L,Brunelle,Waco,TX
male,Sam,A,Olive,Newington,CT
male,Jimmy,A,Isabel,Oakland,CA
male,Maurice,L,Francis,Mount Pleasant Mills,PA
male,Howard,A,Rearick,Cedar Hill,MO
male,Ryan,B,Wolfe,Abbeville,SC
male,Ricky,V,Cooper,Savage,MD
male,Chris,C,Holmes,Wyatt,IN
female,Deborah,N,Allen,Fort Lauderdale,FL
male,Marco,M,Holmes,Montgomery,AL
male,Alan,P,Vick,Bloomington,IN
female,Jennie,B,Smith,Philadelphia,PA
male,Eric,D,Nelson,North Royalton,OH
male,Leo,M,Armstrong,Topeka,KS
male,Wade,S,Ashley,Westbrook,ME
male,Louis,D,Rodriguez,Jackson,MS
male,Robert,C,Smith,Kiefer,OK
male,Jason,S,Roberts,Philadelphia,PA
female,Elaine,D,Fernandez,Bastrop,LA
male,Mariano,M,Santana,Chico,CA
male,Enoch,K,Mendez,South Boston,MA
male,Jesus,N,Pomeroy,Ogden,UT
male,Orlando,A,Thaler,Grand Rapids,MI
male,Paul,S,Gardner,Manhattan,NY
male,Ramon,E,Mendoza,Philadelphia,DE
male,Johnnie,J,Jackson,Norfolk,VA
male,Matthew,P,Glenn,La Mesa,CA
male,William,B,Jenkins,Terre Haute,IN
male,Christopher,M,Nunez,Redmond,WA
female,Kathleen,J,Summers,Saint Louis,MO
male,Donald,J,Lovelady,Tucson,AZ
female,Carolyn,D,Lees,Bellflower,CA
male,Richard,C,Cossette,Central Valley,CA
male,Lewis,L,Lesh,Maryland Heights,MO
male,Harley,L,Jackson,Baton Rouge,LA
female,Lois,J,Perrin,New York,NY
female,Kathleen,D,Richardson,Placentia,CA
male,James,L,Wiser,Salinas,CA
male,Terry,A,Dane,Santa Fe Springs,CA
female,Jenell,B,Jackson,Lincoln,NE
male,David,M,Marchant,Philadelphia,PA
male,Ryan,J,Hofer,Longwood,FL
male,Bernard,M,Simon,Albany,GA
male,Luke,P,Perry,Charlotte,NC
male,Tom,S,Baker,Montgomery,AL
male,Carl,P,Bennett,Golden Valley,MN
male,Patrick,P,Bakken,Hayward,CA
male,Lowell,S,Lacroix,Louisville,KY
male,Danilo,D,Griffin,Honolulu,HI
male,Craig,J,Samuel,New Martinsville,WV
male,Charles,H,Nevins,New Brighton,MN
male,Jason,S,Nichols,Toledo,OH
male,Gregory,C,Braun,Jacksonville,NC
male,Brian,A,Butler,Baton Rouge,LA
male,Kenneth,J,Ibrahim,Blountsville,IN
male,Robert,A,Armstrong,North Dade,FL
female,Laurie,T,Dixon,El Toro,CA
male,Kenneth,R,Galante,Dothan,AL
male,John,M,Gregg,New York,NY
female,Juanita,J,Lasater,Birmingham,AL
male,David,N,Renz,San Jose,CA
female,Sonya,J,Christensen,Ardmore,OK
female,Karen,M,Clancy,Dallas,TX
female,Dawn,D,Lopez,West Palm Beach,FL
male,Frank,E,Bernhardt,Philadelphia,PA
male,Christopher,L,Palmer,Forest City,NC
male,Victor,A,Ford,Fremont,CA
male,Todd,J,Williams,Mc Minnville,TN
male,Ronald,M,Heid,San Jose,CA
male,Robert,R,Ward,Falls Church,VA
female,Debra,J,Bucholz,Cleveland,OH
male,Oscar,J,Hyman,Waterbury,CT
male,James,T,Haydel,Selden,NY
male,Jeremy,E,Nguyen,Reno,NV
female,Virginia,E,Madrid,Roslyn,NY
male,Jacob,M,Ambrose,Columbus,OH
male,Rodger,B,Sexton,Columbia,SC
male,Douglas,J,Foster,Gardner,KS
male,Mark,C,Crowe,Pine Bluff,AR
female,Vivian,P,Sullivan,Union City,TN
female,Heidi,C,Ralph,Prentiss,MS
female,Jessica,J,Torres,Indianapolis,IN
male,Stanley,A,Smith,Provo,UT
male,Howard,C,Wang,Rochester,MN
male,Bryan,A,Herzog,San Diego,CA
male,Robert,M,Deloach,Accomack,VA
female,Christian,T,Dinsmore,North Canton,OH
male,Joshua,H,Marriott,Floris,IA
female,Jennifer,K,Thomas,Wallace,WV
male,Kent,E,Morrison,Fort Lauderdale,FL
male,Raul,A,Washburn,Santa Ana,CA
male,Donald,D,Lesher,Moundridge,KS
female,Estela,P,Walker,Hackensack,NJ
male,Nicolas,C,Black,Freeport,ME
male,Bradley,J,Rosenbaum,Virginia Beach,VA
female,Phyllis,R,Schaffer,Tucson,AZ
male,Willie,C,Turner,Frankfort,KY
male,Scott,V,Marx,Burlington,KS
male,John,D,Lopez,Little Rock,AR
male,Homer,N,Dehaan,Columbus,OH
male,Cory,J,Rothermel,Tampa,FL
male,Lynn,H,Merritt,Dodgeville,WI
female,Misti,G,Fairchild,Philadelphia,PA
male,Steven,A,Mack,Dayton,OH
male,Richard,L,Stone,Durham,NC
male,Jack,B,Brittain,Nashville,TN
female,Norma,N,Segura,Red Dog,AK
female,Myrtle,L,Mitchell,Wooster,OH
female,Jane,A,Riggs,Saint Louis,MO
male,Jefferson,C,Gosser,Marion,ND
male,John,K,McKain,Milwaukee,WI
male,Joseph,M,Milstead,El Paso,TX
male,Paul,T,Ward,Honolulu,HI
male,Allen,J,Dockery,Elmhurst,IL
female,Sheila,E,Allred,Beardsley,AZ
male,Jesse,G,Sellman,Birmingham,AL
male,Kevin,S,Lewis,Lafayette,LA
male,David,M,Sarmiento,Colfax,ND
male,Stephen,M,Snyder,San Diego,CA
male,Jeremy,K,Zavala,Stlouis,MO
male,Curtis,J,Estey,Lincoln,NE
male,Graig,P,Crawford,Sherman Oaks,CA
male,Derek,R,Mullican,Everett,WA
male,Christopher,C,Vickers,Los Angeles,CA
male,Bradford,J,May,Rolling Prairie,IN
male,Nolan,N,Diebold,Essex,MD
male,John,D,Schaller,Palm Springs,CA
male,Craig,I,Canas,Wilkes Barre,PA
